ccode,country,year,age,gender,status,urban,population,education,sector,sector_group,informal
NER,Niger,2016,29,female,employed,urban,12902.0,,,,
NER,Niger,2016,29,female,employed,rural,71797.0,,,,
NER,Niger,2016,29,female,unemployed,urban,367.0,,,,
NER,Niger,2016,29,female,unemployed,rural,9.0,,,,
NER,Niger,2016,29,male,employed,rural,83989.0,,,,
NER,Niger,2016,29,male,employed,urban,19999.0,,,,
NER,Niger,2016,29,male,unemployed,urban,450.0,,,,
NER,Niger,2016,29,male,unemployed,rural,32.0,,,,
NER,Niger,2016,30,female,employed,urban,12386.0,,,,
NER,Niger,2016,30,female,employed,rural,68925.0,,,,
NER,Niger,2016,30,female,unemployed,rural,9.0,,,,
NER,Niger,2016,30,female,unemployed,urban,352.0,,,,
NER,Niger,2016,30,male,employed,urban,19115.0,,,,
NER,Niger,2016,30,male,employed,rural,80272.0,,,,
NER,Niger,2016,30,male,unemployed,rural,31.0,,,,
NER,Niger,2016,30,male,unemployed,urban,429.0,,,,
NER,Niger,2016,31,female,employed,urban,12076.0,,,,
NER,Niger,2016,31,female,employed,rural,67202.0,,,,
NER,Niger,2016,31,female,unemployed,urban,343.0,,,,
NER,Niger,2016,31,female,unemployed,rural,9.0,,,,
NER,Niger,2016,31,male,employed,urban,18760.0,,,,
NER,Niger,2016,31,male,employed,rural,78786.0,,,,
NER,Niger,2016,31,male,unemployed,rural,30.0,,,,
NER,Niger,2016,31,male,unemployed,urban,422.0,,,,
NER,Niger,2016,32,female,employed,urban,11766.0,,,,
NER,Niger,2016,32,female,employed,rural,65479.0,,,,
NER,Niger,2016,32,female,unemployed,urban,335.0,,,,
NER,Niger,2016,32,female,unemployed,rural,8.0,,,,
NER,Niger,2016,32,male,employed,rural,76557.0,,,,
NER,Niger,2016,32,male,employed,urban,18229.0,,,,
NER,Niger,2016,32,male,unemployed,urban,409.0,,,,
NER,Niger,2016,32,male,unemployed,rural,30.0,,,,
NER,Niger,2016,33,female,employed,rural,63182.0,,,,
NER,Niger,2016,33,female,employed,urban,11353.0,,,,
NER,Niger,2016,33,female,unemployed,urban,323.0,,,,
NER,Niger,2016,33,female,unemployed,rural,8.0,,,,
NER,Niger,2016,33,male,employed,rural,75070.0,,,,
NER,Niger,2016,33,male,employed,urban,17875.0,,,,
NER,Niger,2016,33,male,unemployed,rural,29.0,,,,
NER,Niger,2016,33,male,unemployed,urban,401.0,,,,
NER,Niger,2016,34,female,employed,urban,10941.0,,,,
NER,Niger,2016,34,female,employed,rural,60884.0,,,,
NER,Niger,2016,34,female,unemployed,rural,8.0,,,,
NER,Niger,2016,34,female,unemployed,urban,311.0,,,,
NER,Niger,2016,34,male,employed,rural,73584.0,,,,
NER,Niger,2016,34,male,employed,urban,17521.0,,,,
NER,Niger,2016,34,male,unemployed,urban,394.0,,,,
NER,Niger,2016,34,male,unemployed,rural,28.0,,,,
NER,Niger,2016,35,female,employed,rural,58587.0,,,,
NER,Niger,2016,35,female,employed,urban,10527.0,,,,
NER,Niger,2016,35,female,unemployed,rural,8.0,,,,
NER,Niger,2016,35,female,unemployed,urban,299.0,,,,
NER,Niger,2016,35,male,employed,rural,70610.0,,,,
NER,Niger,2016,35,male,employed,urban,16814.0,,,,
NER,Niger,2016,35,male,unemployed,rural,27.0,,,,
NER,Niger,2016,35,male,unemployed,urban,378.0,,,,
NER,Niger,2017,15,female,employed,urban,6671.0,,,,
NER,Niger,2017,15,female,employed,rural,70128.0,,,,
NER,Niger,2017,15,female,unemployed,rural,6.0,,,,
NER,Niger,2017,15,female,unemployed,urban,355.0,,,,
NER,Niger,2017,15,male,employed,rural,93387.0,,,,
NER,Niger,2017,15,male,employed,urban,16691.0,,,,
NER,Niger,2017,15,male,unemployed,urban,888.0,,,,
NER,Niger,2017,15,male,unemployed,rural,135.0,,,,
NER,Niger,2017,16,female,employed,rural,103545.0,,,,
NER,Niger,2017,16,female,employed,urban,9849.0,,,,
NER,Niger,2017,16,female,unemployed,urban,524.0,,,,
NER,Niger,2017,16,female,unemployed,rural,9.0,,,,
NER,Niger,2017,16,male,employed,rural,135561.0,,,,
NER,Niger,2017,16,male,employed,urban,24229.0,,,,
NER,Niger,2017,16,male,unemployed,rural,196.0,,,,
NER,Niger,2017,16,male,unemployed,urban,1289.0,,,,
NER,Niger,2017,17,female,employed,urban,11774.0,,,,
NER,Niger,2017,17,female,employed,rural,123783.0,,,,
NER,Niger,2017,17,female,unemployed,urban,626.0,,,,
NER,Niger,2017,17,female,unemployed,rural,11.0,,,,
NER,Niger,2017,17,male,employed,urban,28966.0,,,,
NER,Niger,2017,17,male,employed,rural,162072.0,,,,
NER,Niger,2017,17,male,unemployed,rural,235.0,,,,
NER,Niger,2017,17,male,unemployed,urban,1541.0,,,,
NER,Niger,2017,18,female,employed,urban,11863.0,,,,
NER,Niger,2017,18,female,employed,rural,124725.0,,,,
NER,Niger,2017,18,female,unemployed,rural,11.0,,,,
NER,Niger,2017,18,female,unemployed,urban,631.0,,,,
NER,Niger,2017,18,male,employed,urban,28643.0,,,,
NER,Niger,2017,18,male,employed,rural,160264.0,,,,
NER,Niger,2017,18,male,unemployed,urban,1524.0,,,,
NER,Niger,2017,18,male,unemployed,rural,232.0,,,,
NER,Niger,2017,19,female,employed,urban,10610.0,,,,
NER,Niger,2017,19,female,employed,rural,111546.0,,,,
NER,Niger,2017,19,female,unemployed,rural,10.0,,,,
NER,Niger,2017,19,female,unemployed,urban,564.0,,,,
NER,Niger,2017,19,male,employed,urban,25089.0,,,,
NER,Niger,2017,19,male,employed,rural,140383.0,,,,
NER,Niger,2017,19,male,unemployed,urban,1335.0,,,,
NER,Niger,2017,19,male,unemployed,rural,203.0,,,,
NER,Niger,2017,20,female,employed,rural,101193.0,,,,
NER,Niger,2017,20,female,employed,urban,9624.0,,,,
NER,Niger,2017,20,female,unemployed,rural,9.0,,,,
NER,Niger,2017,20,female,unemployed,urban,512.0,,,,
NER,Niger,2017,20,male,employed,urban,22398.0,,,,
NER,Niger,2017,20,male,employed,rural,125319.0,,,,
NER,Niger,2017,20,male,unemployed,urban,1192.0,,,,
NER,Niger,2017,20,male,unemployed,rural,181.0,,,,
NER,Niger,2017,21,female,employed,urban,8461.0,,,,
NER,Niger,2017,21,female,employed,rural,88955.0,,,,
NER,Niger,2017,21,female,unemployed,rural,8.0,,,,
NER,Niger,2017,21,female,unemployed,urban,450.0,,,,
NER,Niger,2017,21,male,employed,rural,107245.0,,,,
NER,Niger,2017,21,male,employed,urban,19167.0,,,,
NER,Niger,2017,21,male,unemployed,rural,155.0,,,,
NER,Niger,2017,21,male,unemployed,urban,1020.0,,,,
NER,Niger,2017,22,female,employed,rural,79542.0,,,,
NER,Niger,2017,22,female,employed,urban,7565.0,,,,
NER,Niger,2017,22,female,unemployed,urban,403.0,,,,
NER,Niger,2017,22,female,unemployed,rural,7.0,,,,
NER,Niger,2017,22,male,employed,rural,93387.0,,,,
NER,Niger,2017,22,male,employed,urban,16691.0,,,,
NER,Niger,2017,22,male,unemployed,rural,135.0,,,,
NER,Niger,2017,22,male,unemployed,urban,888.0,,,,
NER,Niger,2017,23,female,employed,rural,75778.0,,,,
NER,Niger,2017,23,female,employed,urban,7206.0,,,,
NER,Niger,2017,23,female,unemployed,rural,7.0,,,,
NER,Niger,2017,23,female,unemployed,urban,383.0,,,,
NER,Niger,2017,23,male,employed,rural,87965.0,,,,
NER,Niger,2017,23,male,employed,urban,15721.0,,,,
NER,Niger,2017,23,male,unemployed,rural,127.0,,,,
NER,Niger,2017,23,male,unemployed,urban,837.0,,,,
NER,Niger,2017,24,female,employed,urban,7206.0,,,,
NER,Niger,2017,24,female,employed,rural,75778.0,,,,
NER,Niger,2017,24,female,unemployed,urban,383.0,,,,
NER,Niger,2017,24,female,unemployed,rural,7.0,,,,
NER,Niger,2017,24,male,employed,rural,86760.0,,,,
NER,Niger,2017,24,male,employed,urban,15506.0,,,,
NER,Niger,2017,24,male,unemployed,urban,825.0,,,,
NER,Niger,2017,24,male,unemployed,rural,126.0,,,,
NER,Niger,2017,25,female,employed,urban,16310.0,,,,
NER,Niger,2017,25,female,employed,rural,88883.0,,,,
NER,Niger,2017,25,female,unemployed,rural,12.0,,,,
NER,Niger,2017,25,female,unemployed,urban,461.0,,,,
NER,Niger,2017,25,male,employed,rural,103073.0,,,,
NER,Niger,2017,25,male,employed,urban,24920.0,,,,
NER,Niger,2017,25,male,unemployed,urban,551.0,,,,
NER,Niger,2017,25,male,unemployed,rural,39.0,,,,
NER,Niger,2017,26,female,employed,rural,84295.0,,,,
NER,Niger,2017,26,female,employed,urban,15469.0,,,,
NER,Niger,2017,26,female,unemployed,urban,438.0,,,,
NER,Niger,2017,26,female,unemployed,rural,11.0,,,,
NER,Niger,2017,26,male,employed,rural,97141.0,,,,
NER,Niger,2017,26,male,employed,urban,23486.0,,,,
NER,Niger,2017,26,male,unemployed,rural,37.0,,,,
NER,Niger,2017,26,male,unemployed,urban,519.0,,,,
NER,Niger,2017,27,female,employed,urban,14732.0,,,,
NER,Niger,2017,27,female,employed,rural,80281.0,,,,
NER,Niger,2017,27,female,unemployed,rural,11.0,,,,
NER,Niger,2017,27,female,unemployed,urban,417.0,,,,
NER,Niger,2017,27,male,employed,rural,92692.0,,,,
NER,Niger,2017,27,male,employed,urban,22410.0,,,,
NER,Niger,2017,27,male,unemployed,rural,35.0,,,,
NER,Niger,2017,27,male,unemployed,urban,496.0,,,,
NER,Niger,2017,28,female,employed,urban,14311.0,,,,
NER,Niger,2017,28,female,employed,rural,77988.0,,,,
NER,Niger,2017,28,female,unemployed,rural,10.0,,,,
NER,Niger,2017,28,female,unemployed,urban,405.0,,,,
NER,Niger,2017,28,male,employed,rural,88243.0,,,,
NER,Niger,2017,28,male,employed,urban,21334.0,,,,
NER,Niger,2017,28,male,unemployed,urban,471.0,,,,
NER,Niger,2017,28,male,unemployed,rural,34.0,,,,
NER,Niger,2017,29,female,employed,rural,74547.0,,,,
NER,Niger,2017,29,female,employed,urban,13680.0,,,,
NER,Niger,2017,29,female,unemployed,rural,10.0,,,,
NER,Niger,2017,29,female,unemployed,urban,387.0,,,,
NER,Niger,2017,29,male,employed,urban,20796.0,,,,
NER,Niger,2017,29,male,employed,rural,86018.0,,,,
NER,Niger,2017,29,male,unemployed,urban,460.0,,,,
NER,Niger,2017,29,male,unemployed,rural,33.0,,,,
NER,Niger,2017,30,female,employed,rural,72253.0,,,,
NER,Niger,2017,30,female,employed,urban,13259.0,,,,
NER,Niger,2017,30,female,unemployed,rural,9.0,,,,
NER,Niger,2017,30,female,unemployed,urban,376.0,,,,
NER,Niger,2017,30,male,employed,rural,83793.0,,,,
NER,Niger,2017,30,male,employed,urban,20259.0,,,,
NER,Niger,2017,30,male,unemployed,rural,32.0,,,,
NER,Niger,2017,30,male,unemployed,urban,448.0,,,,
NER,Niger,2017,31,female,employed,urban,12627.0,,,,
NER,Niger,2017,31,female,employed,rural,68813.0,,,,
NER,Niger,2017,31,female,unemployed,rural,9.0,,,,
NER,Niger,2017,31,female,unemployed,urban,357.0,,,,
NER,Niger,2017,31,male,employed,urban,19541.0,,,,
NER,Niger,2017,31,male,employed,rural,80828.0,,,,
NER,Niger,2017,31,male,unemployed,urban,432.0,,,,
NER,Niger,2017,31,male,unemployed,rural,31.0,,,,
NER,Niger,2017,32,female,employed,urban,12206.0,,,,
NER,Niger,2017,32,female,employed,rural,66519.0,,,,
NER,Niger,2017,32,female,unemployed,rural,9.0,,,,
NER,Niger,2017,32,female,unemployed,urban,345.0,,,,
NER,Niger,2017,32,male,employed,urban,19182.0,,,,
NER,Niger,2017,32,male,employed,rural,79345.0,,,,
NER,Niger,2017,32,male,unemployed,rural,30.0,,,,
NER,Niger,2017,32,male,unemployed,urban,424.0,,,,
NER,Niger,2017,33,female,employed,urban,11785.0,,,,
NER,Niger,2017,33,female,employed,rural,64226.0,,,,
NER,Niger,2017,33,female,unemployed,urban,334.0,,,,
NER,Niger,2017,33,female,unemployed,rural,8.0,,,,
NER,Niger,2017,33,male,employed,urban,18465.0,,,,
NER,Niger,2017,33,male,employed,rural,76379.0,,,,
NER,Niger,2017,33,male,unemployed,rural,29.0,,,,
NER,Niger,2017,33,male,unemployed,urban,408.0,,,,
NER,Niger,2017,34,female,employed,rural,61932.0,,,,
NER,Niger,2017,34,female,employed,urban,11364.0,,,,
NER,Niger,2017,34,female,unemployed,urban,322.0,,,,
NER,Niger,2017,34,female,unemployed,rural,8.0,,,,
NER,Niger,2017,34,male,employed,urban,17927.0,,,,
NER,Niger,2017,34,male,employed,rural,74154.0,,,,
NER,Niger,2017,34,male,unemployed,urban,397.0,,,,
NER,Niger,2017,34,male,unemployed,rural,28.0,,,,
NER,Niger,2017,35,female,employed,urban,11048.0,,,,
NER,Niger,2017,35,female,employed,rural,60212.0,,,,
NER,Niger,2017,35,female,unemployed,urban,313.0,,,,
NER,Niger,2017,35,female,unemployed,rural,8.0,,,,
NER,Niger,2017,35,male,employed,urban,17569.0,,,,
NER,Niger,2017,35,male,employed,rural,72671.0,,,,
NER,Niger,2017,35,male,unemployed,rural,28.0,,,,
NER,Niger,2017,35,male,unemployed,urban,388.0,,,,
NER,Niger,2018,15,female,employed,rural,73926.0,,,,
NER,Niger,2018,15,female,employed,urban,7291.0,,,,
NER,Niger,2018,15,female,unemployed,rural,7.0,,,,
NER,Niger,2018,15,female,unemployed,urban,392.0,,,,
NER,Niger,2018,15,male,employed,urban,17866.0,,,,
NER,Niger,2018,15,male,employed,rural,97610.0,,,,
NER,Niger,2018,15,male,unemployed,rural,144.0,,,,
NER,Niger,2018,15,male,unemployed,urban,948.0,,,,
NER,Niger,2018,16,female,employed,rural,107614.0,,,,
NER,Niger,2018,16,female,employed,urban,10614.0,,,,
NER,Niger,2018,16,female,unemployed,rural,10.0,,,,
NER,Niger,2018,16,female,unemployed,urban,571.0,,,,
NER,Niger,2018,16,male,employed,urban,26087.0,,,,
NER,Niger,2018,16,male,employed,rural,142522.0,,,,
NER,Niger,2018,16,male,unemployed,rural,210.0,,,,
NER,Niger,2018,16,male,unemployed,urban,1385.0,,,,
NER,Niger,2018,17,female,employed,urban,12690.0,,,,
NER,Niger,2018,17,female,employed,rural,128669.0,,,,
NER,Niger,2018,17,female,unemployed,rural,12.0,,,,
NER,Niger,2018,17,female,unemployed,urban,683.0,,,,
NER,Niger,2018,17,male,employed,rural,169470.0,,,,
NER,Niger,2018,17,male,employed,urban,31018.0,,,,
NER,Niger,2018,17,male,unemployed,rural,250.0,,,,
NER,Niger,2018,17,male,unemployed,urban,1646.0,,,,
NER,Niger,2018,18,female,employed,rural,129138.0,,,,
NER,Niger,2018,18,female,employed,urban,12735.0,,,,
NER,Niger,2018,18,female,unemployed,urban,685.0,,,,
NER,Niger,2018,18,female,unemployed,rural,12.0,,,,
NER,Niger,2018,18,male,employed,urban,30799.0,,,,
NER,Niger,2018,18,male,employed,rural,168272.0,,,,
NER,Niger,2018,18,male,unemployed,urban,1635.0,,,,
NER,Niger,2018,18,male,unemployed,rural,248.0,,,,
NER,Niger,2018,19,female,employed,rural,116037.0,,,,
NER,Niger,2018,19,female,employed,urban,11443.0,,,,
NER,Niger,2018,19,female,unemployed,rural,11.0,,,,
NER,Niger,2018,19,female,unemployed,urban,615.0,,,,
NER,Niger,2018,19,male,employed,rural,149109.0,,,,
NER,Niger,2018,19,male,employed,urban,27292.0,,,,
NER,Niger,2018,19,male,unemployed,urban,1449.0,,,,
NER,Niger,2018,19,male,unemployed,rural,220.0,,,,
NER,Niger,2018,20,female,employed,rural,105276.0,,,,
NER,Niger,2018,20,female,employed,urban,10382.0,,,,
NER,Niger,2018,20,female,unemployed,urban,558.0,,,,
NER,Niger,2018,20,female,unemployed,rural,10.0,,,,
NER,Niger,2018,20,male,employed,rural,132941.0,,,,
NER,Niger,2018,20,male,employed,urban,24332.0,,,,
NER,Niger,2018,20,male,unemployed,urban,1291.0,,,,
NER,Niger,2018,20,male,unemployed,rural,197.0,,,,
NER,Niger,2018,21,female,employed,rural,93111.0,,,,
NER,Niger,2018,21,female,employed,urban,9182.0,,,,
NER,Niger,2018,21,female,unemployed,rural,9.0,,,,
NER,Niger,2018,21,female,unemployed,urban,494.0,,,,
NER,Niger,2018,21,male,employed,urban,20934.0,,,,
NER,Niger,2018,21,male,employed,rural,114378.0,,,,
NER,Niger,2018,21,male,unemployed,rural,169.0,,,,
NER,Niger,2018,21,male,unemployed,urban,1111.0,,,,
NER,Niger,2018,22,female,employed,urban,8167.0,,,,
NER,Niger,2018,22,female,employed,rural,82817.0,,,,
NER,Niger,2018,22,female,unemployed,rural,8.0,,,,
NER,Niger,2018,22,female,unemployed,urban,439.0,,,,
NER,Niger,2018,22,male,employed,urban,18304.0,,,,
NER,Niger,2018,22,male,employed,rural,100005.0,,,,
NER,Niger,2018,22,male,unemployed,rural,148.0,,,,
NER,Niger,2018,22,male,unemployed,urban,971.0,,,,
NER,Niger,2018,23,female,employed,rural,78607.0,,,,
NER,Niger,2018,23,female,employed,urban,7751.0,,,,
NER,Niger,2018,23,female,unemployed,rural,7.0,,,,
NER,Niger,2018,23,female,unemployed,urban,417.0,,,,
NER,Niger,2018,23,male,employed,urban,17098.0,,,,
NER,Niger,2018,23,male,employed,rural,93419.0,,,,
NER,Niger,2018,23,male,unemployed,rural,138.0,,,,
NER,Niger,2018,23,male,unemployed,urban,907.0,,,,
NER,Niger,2018,24,female,employed,urban,7659.0,,,,
NER,Niger,2018,24,female,employed,rural,77671.0,,,,
NER,Niger,2018,24,female,unemployed,rural,7.0,,,,
NER,Niger,2018,24,female,unemployed,urban,412.0,,,,
NER,Niger,2018,24,male,employed,rural,91622.0,,,,
NER,Niger,2018,24,male,employed,urban,16769.0,,,,
NER,Niger,2018,24,male,unemployed,rural,135.0,,,,
NER,Niger,2018,24,male,unemployed,urban,890.0,,,,
NER,Niger,2018,25,female,employed,urban,17279.0,,,,
NER,Niger,2018,25,female,employed,rural,92226.0,,,,
NER,Niger,2018,25,female,unemployed,rural,12.0,,,,
NER,Niger,2018,25,female,unemployed,urban,479.0,,,,
NER,Niger,2018,25,male,employed,rural,108024.0,,,,
NER,Niger,2018,25,male,employed,urban,26512.0,,,,
NER,Niger,2018,25,male,unemployed,rural,40.0,,,,
NER,Niger,2018,25,male,unemployed,urban,561.0,,,,
NER,Niger,2018,26,female,employed,urban,16634.0,,,,
NER,Niger,2018,26,female,employed,rural,88790.0,,,,
NER,Niger,2018,26,female,unemployed,urban,461.0,,,,
NER,Niger,2018,26,female,unemployed,rural,11.0,,,,
NER,Niger,2018,26,male,employed,rural,101365.0,,,,
NER,Niger,2018,26,male,employed,urban,24878.0,,,,
NER,Niger,2018,26,male,unemployed,urban,527.0,,,,
NER,Niger,2018,26,male,unemployed,rural,37.0,,,,
NER,Niger,2018,27,female,employed,rural,83634.0,,,,
NER,Niger,2018,27,female,employed,urban,15668.0,,,,
NER,Niger,2018,27,female,unemployed,urban,434.0,,,,
NER,Niger,2018,27,female,unemployed,rural,11.0,,,,
NER,Niger,2018,27,male,employed,urban,23425.0,,,,
NER,Niger,2018,27,male,employed,rural,95446.0,,,,
NER,Niger,2018,27,male,unemployed,rural,35.0,,,,
NER,Niger,2018,27,male,unemployed,urban,496.0,,,,
NER,Niger,2018,28,female,employed,rural,80197.0,,,,
NER,Niger,2018,28,female,employed,urban,15024.0,,,,
NER,Niger,2018,28,female,unemployed,rural,10.0,,,,
NER,Niger,2018,28,female,unemployed,urban,417.0,,,,
NER,Niger,2018,28,male,employed,urban,22335.0,,,,
NER,Niger,2018,28,male,employed,rural,91007.0,,,,
NER,Niger,2018,28,male,unemployed,urban,474.0,,,,
NER,Niger,2018,28,male,unemployed,rural,33.0,,,,
NER,Niger,2018,29,female,employed,urban,14487.0,,,,
NER,Niger,2018,29,female,employed,rural,77334.0,,,,
NER,Niger,2018,29,female,unemployed,rural,10.0,,,,
NER,Niger,2018,29,female,unemployed,urban,401.0,,,,
NER,Niger,2018,29,male,employed,rural,87307.0,,,,
NER,Niger,2018,29,male,employed,urban,21428.0,,,,
NER,Niger,2018,29,male,unemployed,rural,32.0,,,,
NER,Niger,2018,29,male,unemployed,urban,454.0,,,,
NER,Niger,2018,30,female,employed,rural,74470.0,,,,
NER,Niger,2018,30,female,employed,urban,13950.0,,,,
NER,Niger,2018,30,female,unemployed,urban,386.0,,,,
NER,Niger,2018,30,female,unemployed,rural,10.0,,,,
NER,Niger,2018,30,male,employed,urban,20701.0,,,,
NER,Niger,2018,30,male,employed,rural,84348.0,,,,
NER,Niger,2018,30,male,unemployed,urban,439.0,,,,
NER,Niger,2018,30,male,unemployed,rural,31.0,,,,
NER,Niger,2018,31,female,employed,rural,71605.0,,,,
NER,Niger,2018,31,female,employed,urban,13414.0,,,,
NER,Niger,2018,31,female,unemployed,rural,9.0,,,,
NER,Niger,2018,31,female,unemployed,urban,372.0,,,,
NER,Niger,2018,31,male,employed,rural,82868.0,,,,
NER,Niger,2018,31,male,employed,urban,20338.0,,,,
NER,Niger,2018,31,male,unemployed,rural,30.0,,,,
NER,Niger,2018,31,male,unemployed,urban,431.0,,,,
NER,Niger,2018,32,female,employed,rural,68168.0,,,,
NER,Niger,2018,32,female,employed,urban,12770.0,,,,
NER,Niger,2018,32,female,unemployed,urban,354.0,,,,
NER,Niger,2018,32,female,unemployed,rural,9.0,,,,
NER,Niger,2018,32,male,employed,urban,19612.0,,,,
NER,Niger,2018,32,male,employed,rural,79908.0,,,,
NER,Niger,2018,32,male,unemployed,rural,29.0,,,,
NER,Niger,2018,32,male,unemployed,urban,416.0,,,,
NER,Niger,2018,33,female,employed,urban,12341.0,,,,
NER,Niger,2018,33,female,employed,rural,65877.0,,,,
NER,Niger,2018,33,female,unemployed,rural,9.0,,,,
NER,Niger,2018,33,female,unemployed,urban,341.0,,,,
NER,Niger,2018,33,male,employed,urban,19430.0,,,,
NER,Niger,2018,33,male,employed,rural,79168.0,,,,
NER,Niger,2018,33,male,unemployed,urban,412.0,,,,
NER,Niger,2018,33,male,unemployed,rural,29.0,,,,
NER,Niger,2018,34,female,employed,rural,63586.0,,,,
NER,Niger,2018,34,female,employed,urban,11911.0,,,,
NER,Niger,2018,34,female,unemployed,rural,8.0,,,,
NER,Niger,2018,34,female,unemployed,urban,330.0,,,,
NER,Niger,2018,34,male,employed,urban,18341.0,,,,
NER,Niger,2018,34,male,employed,rural,74729.0,,,,
NER,Niger,2018,34,male,unemployed,rural,28.0,,,,
NER,Niger,2018,34,male,unemployed,urban,388.0,,,,
NER,Niger,2018,35,female,employed,urban,11482.0,,,,
NER,Niger,2018,35,female,employed,rural,61294.0,,,,
NER,Niger,2018,35,female,unemployed,urban,318.0,,,,
NER,Niger,2018,35,female,unemployed,rural,8.0,,,,
NER,Niger,2018,35,male,employed,rural,73990.0,,,,
NER,Niger,2018,35,male,employed,urban,18158.0,,,,
NER,Niger,2018,35,male,unemployed,rural,27.0,,,,
NER,Niger,2018,35,male,unemployed,urban,385.0,,,,
NER,Niger,2019,15,female,employed,rural,76213.0,,,,
NER,Niger,2019,15,female,employed,urban,7788.0,,,,
NER,Niger,2019,15,female,unemployed,urban,425.0,,,,
NER,Niger,2019,15,female,unemployed,rural,7.0,,,,
NER,Niger,2019,15,male,employed,urban,18833.0,,,,
NER,Niger,2019,15,male,employed,rural,100507.0,,,,
NER,Niger,2019,15,male,unemployed,rural,153.0,,,,
NER,Niger,2019,15,male,unemployed,urban,1004.0,,,,
NER,Niger,2019,16,female,employed,urban,11350.0,,,,
NER,Niger,2019,16,female,employed,rural,111067.0,,,,
NER,Niger,2019,16,female,unemployed,rural,11.0,,,,
NER,Niger,2019,16,female,unemployed,urban,619.0,,,,
NER,Niger,2019,16,male,employed,rural,148085.0,,,,
NER,Niger,2019,16,male,employed,urban,27748.0,,,,
NER,Niger,2019,16,male,unemployed,urban,1479.0,,,,
NER,Niger,2019,16,male,unemployed,rural,225.0,,,,
NER,Niger,2019,17,female,employed,rural,133374.0,,,,
NER,Niger,2019,17,female,employed,urban,13629.0,,,,
NER,Niger,2019,17,female,unemployed,urban,744.0,,,,
NER,Niger,2019,17,female,unemployed,rural,13.0,,,,
NER,Niger,2019,17,male,employed,rural,177226.0,,,,
NER,Niger,2019,17,male,employed,urban,33208.0,,,,
NER,Niger,2019,17,male,unemployed,urban,1770.0,,,,
NER,Niger,2019,17,male,unemployed,rural,270.0,,,,
NER,Niger,2019,18,female,employed,urban,13725.0,,,,
NER,Niger,2019,18,female,employed,rural,134302.0,,,,
NER,Niger,2019,18,female,unemployed,urban,749.0,,,,
NER,Niger,2019,18,female,unemployed,rural,13.0,,,,
NER,Niger,2019,18,male,employed,rural,176036.0,,,,
NER,Niger,2019,18,male,employed,urban,32986.0,,,,
NER,Niger,2019,18,male,unemployed,rural,267.0,,,,
NER,Niger,2019,18,male,unemployed,urban,1759.0,,,,
NER,Niger,2019,19,female,employed,rural,120361.0,,,,
NER,Niger,2019,19,female,employed,urban,12300.0,,,,
NER,Niger,2019,19,female,unemployed,urban,671.0,,,,
NER,Niger,2019,19,female,unemployed,rural,12.0,,,,
NER,Niger,2019,19,male,employed,rural,155817.0,,,,
NER,Niger,2019,19,male,employed,urban,29196.0,,,,
NER,Niger,2019,19,male,unemployed,rural,237.0,,,,
NER,Niger,2019,19,male,unemployed,urban,1556.0,,,,
NER,Niger,2019,20,female,employed,rural,109673.0,,,,
NER,Niger,2019,20,female,employed,urban,11207.0,,,,
NER,Niger,2019,20,female,unemployed,urban,611.0,,,,
NER,Niger,2019,20,female,unemployed,rural,11.0,,,,
NER,Niger,2019,20,male,employed,rural,140355.0,,,,
NER,Niger,2019,20,male,employed,urban,26298.0,,,,
NER,Niger,2019,20,male,unemployed,rural,214.0,,,,
NER,Niger,2019,20,male,unemployed,urban,1401.0,,,,
NER,Niger,2019,21,female,employed,rural,96661.0,,,,
NER,Niger,2019,21,female,employed,urban,9877.0,,,,
NER,Niger,2019,21,female,unemployed,rural,9.0,,,,
NER,Niger,2019,21,female,unemployed,urban,539.0,,,,
NER,Niger,2019,21,male,employed,urban,22732.0,,,,
NER,Niger,2019,21,male,employed,rural,121324.0,,,,
NER,Niger,2019,21,male,unemployed,rural,185.0,,,,
NER,Niger,2019,21,male,unemployed,urban,1211.0,,,,
NER,Niger,2019,22,female,employed,rural,85973.0,,,,
NER,Niger,2019,22,female,employed,urban,8785.0,,,,
NER,Niger,2019,22,female,unemployed,urban,480.0,,,,
NER,Niger,2019,22,female,unemployed,rural,8.0,,,,
NER,Niger,2019,22,male,employed,urban,19947.0,,,,
NER,Niger,2019,22,male,employed,rural,106455.0,,,,
NER,Niger,2019,22,male,unemployed,urban,1063.0,,,,
NER,Niger,2019,22,male,unemployed,rural,162.0,,,,
NER,Niger,2019,23,female,employed,urban,8357.0,,,,
NER,Niger,2019,23,female,employed,rural,81791.0,,,,
NER,Niger,2019,23,female,unemployed,rural,8.0,,,,
NER,Niger,2019,23,female,unemployed,urban,456.0,,,,
NER,Niger,2019,23,male,employed,urban,18498.0,,,,
NER,Niger,2019,23,male,employed,rural,98724.0,,,,
NER,Niger,2019,23,male,unemployed,urban,986.0,,,,
NER,Niger,2019,23,male,unemployed,rural,150.0,,,,
NER,Niger,2019,24,female,employed,urban,8262.0,,,,
NER,Niger,2019,24,female,employed,rural,80861.0,,,,
NER,Niger,2019,24,female,unemployed,rural,8.0,,,,
NER,Niger,2019,24,female,unemployed,urban,451.0,,,,
NER,Niger,2019,24,male,employed,rural,96939.0,,,,
NER,Niger,2019,24,male,employed,urban,18164.0,,,,
NER,Niger,2019,24,male,unemployed,rural,148.0,,,,
NER,Niger,2019,24,male,unemployed,urban,968.0,,,,
